ID;Fecha;Estación;Hora;Ubicación;Provincia;Com_Autónoma;Lat;Long;Inds;Viva;Muerta;nd;Heridas;M_sex;H_sex;nd_sex;Adult;Juv;New;Emb;nd;DW;Algo. Int.;Apareamiento;Embarazo;Posible Emb;Parto;Agreg;Descanso;Estrés;Alimen;Otros;Fuente_tipo;Fuente;Rep;Link;Observaciones;
P_violacea_402;16/07/2025;Verano;10:41;La Azohía;Región de Murcia;Región de Murcia;37,5375324;-1,1320407;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/298602406;"Parece que tiene la región dorsal como ""hinchada""";
P_violacea_376;17/07/2025;Verano;nd;Mataró;Barcelona;Cataluña;41,5362678;2,4537743;1;0;1;0;nd;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Claudio Barría;;Claudio Barría;Ejemplar muerto en Mataró. No parece adulto, debido a su despigmentación dorsal no se pueden identificar heridas;
P_violacea_410;17/07/2025;Verano;nd;Playa de Xeraco;Valencia;Comunidad Valenciana;39,0470346;-0,1917951;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Pol Carrasco;;;Tiene arena en el disco, probablemente ha estado enterrada descansando;
P_violacea_392;19/07/2025;Verano;nd;Cabo Tiñoso;Región de Murcia;Región de Murcia;37,5552104;-1,1796189;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DMTHiV_MAGU/?igsh=YTE3M2I1cXJycXNw;;
P_violacea_429;25/07/2025;Verano;nd;Isla del Fraile;Región de Murcia;Región de Murcia;37,4075757;-1,5449579;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DMhSAghCpXE;;
P_violacea_404;27/07/2025;Verano;15:04;Sant Feliu de Guíxols;Girona;Cataluña;41,7802813;3,0337538;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/bilal.elmariami/videos/24094282653562645/?__cft__[0]=AZXzUodHwcg2j66FEHjzpUPUcKzIzLXHOWEMmmiy3TykTliUskYv7tZs66gOBzhpsXcGKginHi9GOYKI5Y_eL8fAwPYfk1-LL6v2p9VWK2dZL8uXHUc8YbW-1Zy5DIg-OkQ6Q10I_s-4R11sF5jfttY6Ml73LSl7ZKtrnC6XKkpKIF79o--sg5GLCWC_dntfT30&__tn__=%2CO%2CP-R;;
P_violacea_416;29/07/2025;Verano;nd;La Pineda Platja;Tarragona;Cataluña;41,0766446;1,1837865;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/728666463112257/?s=single_unit&__cft__[0]=AZX7B9RPiQun7Q9l6kbpD_YFShOWFhT-BdTMEAZ-Xmy_jcFdF-fahSZcK-EyZ8NKQ2N7iqYNKMdh3-K7dv2ldqTOEFwVU9zpoMdw-yZAe8wZ5mjZPo75h8jvK5lIBby_KnAS660qhR4TcxokaThzErHYqbZ-rh9n_zV1McGJbpR3zY_53r-c4u_9FXXP2hndUTndk1wMZkVL53sd0twE_nuD&__tn__=H-R;Muy cerca de la orilla y nado muy despacio (cansancio postparto?);
P_violacea_408;30/07/2025;Verano;nd;Port Olímpic;Barcelona;Cataluña;41,3855668;2,2000962;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Claudio Barría;;;Tiene una coloración muy blanquecina;
P_violacea_422;31/07/2025;Verano;nd;Sant Feliu de Guíxols;Girona;Cataluña;41,7700435;3,0309861;1;1;0;0;Si;1;0;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DMx0yqVMUCd;No parece muy grande la verdad;
P_violacea_455;06/08/2025;Verano;9:11;El Poblenou, Sant Martí;Barcelona;Cataluña;41,3949060;2,2081820;1;1;0;0;No;0;1;0;1;0;0;0;0;40;1;0;0;0;0;0;0;0;0;1;Database;iNaturalist;;https://www.inaturalist.org/observations/304284846;~40cm, not captured. there was a very slight swell on the sea and he was swimming back and forth along the beach in the morning;
P_violacea_439;07/08/2025;Verano;9:00;Platja del Mongat;Barcelona;Cataluña;41,4638170;2,2806880;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;1;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/DNEFQzSMrA9;Creo que embarazada descansando sobre el fondo, tiene la parte dorsal trasera como hinchada ligeramente.;
P_violacea_441;07/08/2025;Verano;nd;Playa Mar Bella;Barcelona;Cataluña;41,3980501;2,2123983;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@deissybb/video/7535966074072812806;De noche y muy cerca de la orilla;
P_violacea_446;13/08/2025;Verano;nd;Playa Canet d'en Berenguer;Valencia;Comunidad Valenciana;39,6807577;-0,2011748;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/1487167471477890/posts/2834295660098391/;Cerca de la orilla y cola cortada;
P_violacea_444;15/08/2025;Verano;nd;;nd;nd;;;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/DNXiXvLt2Ga;Pesca y coords imposible;
P_violacea_456;16/08/2025;Verano;18:57;Maresme;Barcelona;Cataluña;41,4831000;2,4474600;1;1;0;0;Si;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;David Jara;;David Jara;Nadando cerca del barco tras chumming para P. glauca. Final cola cortada (hay video);
P_violacea_443;17/08/2025;Verano;nd;Cadaqués;Girona;Cataluña;42,2815670;3,2978183;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DNc8gSzoT2N;"Tiene la región dorsal como ""hinchada"" y coords aproxs";
P_violacea_463;17/08/2025;Verano;9:00;Montgat;Barcelona;Cataluña;41,4638170;2,2806880;1;1;0;0;;;;;1;0;0;0;0;nd;;;;;;;;;;;Redes Sociales;Instagram;;;;
P_violacea_448;18/08/2025;Verano;nd;Puntas de Calnegre;Región de Murcia;Región de Murcia;37,5106788;-1,3992735;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/DNd3-__MdVh;Parece tener la parte dorsal como hinchada;
P_violacea_449;23/08/2025;Verano;nd;Playa de Llaveneres;Barcelona;Cataluña;41,5601742;2,5111125;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/1878728116036543;Cerca de la orilla;
P_violacea_457;03/10/2025;Otoño;18:02;Maresme;Barcelona;Cataluña;41,3337000;2,4430000;3;3;0;0;No;0;1;2;3;0;0;0;0;nd;1;0;0;0;0;0;0;0;1;0;Com. Pers.;David Jara;;David Jara;"IMG_1260 (parece que tiene zona dorsal trasera como ""deinflado"" como postparto?). Nadando siguiendo un banco de anchoas que eran atacadas por melvas, atunes rojos y pardelas";
P_violacea_458;03/10/2025;Otoño;22:19;Maresme;Barcelona;Cataluña;41,3509000;2,4413000;4;4;0;0;No;0;2;2;4;0;0;0;0;nd;1;0;0;0;0;0;0;0;1;0;Com. Pers.;David Jara;;David Jara;Nadando alrededor de banco de anchoas que eran atacadas por melvas de noche. Dos individuos hembras (pero D. Jara cree que uno era un macho) los otros nd;
P_violacea_460;08/12/2025;Invierno;nd;Torrevieja, entre la Veleta y barrio san roque;Alicante;Comunidad Valenciana;37,9666589;-0,6983283;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;http://facebook.com/cronicas.naturales.torrevieja/posts/pfbid02JUAZL17uTG8xPj4XyQfCD4kTQkPEKNWVhPtiY9TV11t1geqKvmFtQrxrLFFSS1uAl?locale=es_ES;Ejemplar varada en la playa que fue reintroducida, no hay presencia ni de heridas ni claspers en la foto;
P_violacea_464;;;;;Almeria;;;;;;;;;;;;;;;;;;;;;;;;;;;;Com. Pers.;David Jara;;;Avistamiento Ricard Arias;
